3.767564562837320047e-08,1.238381216493238210e-06,2.919944432738347286e-05,4.953755719347112266e-04,5.957836707754709214e-03,4.896920500692492073e-02,2.561486530338584755e-01,7.438513469638622366e-01,9.510307947535915352e-01,9.940421482700704248e-01,9.995040032837028132e-01,9.999530723041258895e-01,9.996437051942794749e-01,9.950365121611196573e-01,9.528932062616901622e-01,7.137166372228878064e-01
8.383630336100962209e-08,2.300499807256846728e-06,4.659220023724710235e-05,6.936781239106723940e-04,7.448152833068081083e-03,5.548503609131985592e-02,2.672826206637513580e-01,7.327173793245547184e-01,9.445149630918862060e-01,9.925518086744924418e-01,9.993050458076323528e-01,9.999229699741154498e-01,9.994731244833832129e-01,9.935467038414573793e-01,9.450729560476884838e-01,6.948821419166614222e-01
1.684882149502370579e-07,3.970458022853536377e-06,7.051710295777907796e-05,9.360803848065320665e-04,9.086651628381639534e-03,6.198469832647965361e-02,2.773494801033188351e-01,7.226505198530328578e-01,9.380152993933345007e-01,9.909132622551330982e-01,9.990615352359857315e-01,9.998805901964205045e-01,9.992557592156323665e-01,9.918580004268007233e-01,9.370668056847627492e-01,6.772323431168495445e-01
3.127010993745443147e-07,6.460794178645052747e-06,1.022300732768889397e-04,1.225222350807451434e-03,1.086267892917165516e-02,6.843300304175491122e-02,2.864756501822622869e-01,7.135243496853213019e-01,9.315669914393647222e-01,9.891371470637583263e-01,9.987706385727553871e-01,9.998232823634133348e-01,9.989869417109311645e-01,9.899769549538178781e-01,9.289286383847538131e-01,6.606658212378622164e-01
5.443078070566154380e-07,1.001785905173811134e-05,1.430005540846677212e-04,1.563161438907539197e-03,1.276513444160481264e-02,7.480214954273323169e-02,2.947711004005319491e-01,7.052288992532628198e-01,9.251978384648790188e-01,9.872345408650181620e-01,9.984300647268145035e-01,9.997483085708651629e-01,9.986625296970382815e-01,9.879115536435816303e-01,9.207042948568198160e-01,6.450913460054915616e-01
8.987094790959474930e-07,1.491993696869368645e-05,1.940886564374305926e-04,1.951401561865974714e-03,1.478277726249154801e-02,8.107046807291548585e-02,3.023316027774508030e-01,6.976683964141069394e-01,9.189295079858315063e-01,9.852166544888313338e-01,9.980380354829101464e-01,9.996528929091926807e-01,9.982789180209787894e-01,9.856708037818966428e-01,9.124326730181572254e-01,6.304267484224428397e-01
1.419542218932764292e-06,2.147464092534572951e-05,2.567251991781754374e-04,2.390931114207345623e-03,1.690445840919944931e-02,8.722136406107276752e-02,3.092406656804666532e-01,6.907593325929497485e-01,9.127785913122538064e-01,9.830945982557822704e-01,9.975932485625043089e-01,9.995342661546303686e-01,9.978330350301427565e-01,9.832643984260329706e-01,9.041466792809661479e-01,6.165979259247600375e-01
2.159187455920854760e-06,3.001574871474302231e-05,3.320947372886285417e-04,2.882266379778074955e-03,1.911929449618406801e-02,9.324243215702365806e-02,3.155711954889493520e-01,6.844288010817624057e-01,9.067574892492733518e-01,9.808792073708674231e-01,9.970948361200620003e-01,9.993897053030679212e-01,9.973223277066565196e-01,9.807024453399824093e-01,8.958740515331260479e-01,6.035379642655140930e-01
3.179116222158009717e-06,4.089963685487790453e-05,4.213215347225372992e-04,3.425497713227823593e-03,2.141679418400264240e-02,9.912471343990907069e-02,3.213869252382839381e-01,6.786130683491521376e-01,9.008751546081509298e-01,9.785809146836769168e-01,9.965423211728799968e-01,9.992165677283928460e-01,9.967447387923247248e-01,9.779952495209215391e-01,8.876380711796687528e-01,5.911863617674673055e-01
4.550064563213213601e-06,5.450145451733267129e-05,5.254583421210448418e-04,4.020336517628001448e-03,2.378694694234451817e-02,1.048620733109196512e-01,3.267436436720768111e-01,6.732563449327014782e-01,8.951377140219288764e-01,9.762096612898356618e-01,9.959355737951118837e-01,9.990123199921320252e-01,9.960986784536152161e-01,9.751531403417392774e-01,8.794581792414627452e-01,5.794883434154868285e-01
6.352043167978285693e-06,7.121116271904504534e-05,6.454777780379248719e-04,4.666161570599129844e-03,2.622028194015627034e-02,1.104506810729852379e-01,3.316902532574766416e-01,6.683097273588187726e-01,8.895489880698406182e-01,9.737748371701068217e-01,9.952747683843372606e-01,9.987745615029085533e-01,9.953829924786186112e-01,9.721863357433295771e-01,8.713505094635997095e-01,5.683942538492591234e-01
8.674189029623070459e-06,9.142954622606957863e-05,7.822660758026729437e-04,5.362063668340099655e-03,2.870790344427053345e-02,1.158885751514057288e-01,3.362696815645564441e-01,6.637302866893569631e-01,8.841109257630097584e-01,9.712852454892100251e-01,9.945603429033205156e-01,9.985010433394584384e-01,9.945969285473690302e-01,9.691048371041107723e-01,8.633283496233089549e-01,5.578590196993151729e-01
1.161447059416429664e-05,1.155642879578380419e-04,9.366189403915883404e-04,6.106887882598969683e-03,3.124150792362005366e-02,1.211753004048874843e-01,3.405196668684218331e-01,6.594802828367869463e-01,8.788239669481093808e-01,9.687490853556430803e-01,9.937929606872648591e-01,9.981896826230500785e-01,9.937401017540841153e-01,9.659183494253806845e-01,8.554025407067386011e-01,5.478416729121327045e-01
1.527926050744613095e-05,1.440261788617694231e-04,1.109239255552703926e-03,6.899272977710885907e-03,3.381338707777343383e-02,1.263116060862436718e-01,3.444734358112685468e-01,6.555264868113809262e-01,8.736873440753258890e-01,9.661739488179601487e-01,9.929734751689841543e-01,9.978385728647295450e-01,9.928124602688470635e-01,9.626362223272639795e-01,8.475818223120136219e-01,5.383049277570181035e-01
1.978279184738868934e-05,1.772255206861495631e-04,1.300736386971299442e-03,7.737687727909912071e-03,3.641642020158813303e-02,1.312991947955837180e-01,3.481602883836767415e-01,6.518395956419924531e-01,8.686993329927550356e-01,9.635668286765971535e-01,9.921028976956560719e-01,9.974459907282549054e-01,9.918142517938761671e-01,9.592674080745601239e-01,8.398731315037311074e-01,5.292148051192298031e-01
2.524651474657626059e-05,2.155687650613967964e-04,1.511626839410295468e-03,8.620464021068348012e-03,3.904405863334353688e-02,1.361405142764594567e-01,3.516061032842479062e-01,6.483937269123617453e-01,8.638574609209949129e-01,9.609341343522719292e-01,9.911823684787534061e-01,9.970103996474856123e-01,9.907459912849619910e-01,9.558204334646835942e-01,8.322818613666264076e-01,5.205402984782484532e-01
3.179837069127988680e-05,2.594554199173093817e-04,1.742336042179396189e-03,9.545826743489544547e-03,4.169030448765761315e-02,1.408385851797033239e-01,3.548337748383286194e-01,6.451659817333644797e-01,8.591586784866797055e-01,9.582817135962645727e-01,9.902131306233603603e-01,9.965304507224900243e-01,9.896084302629837293e-01,9.523033829279985429e-01,8.248120846621584956e-01,5.122530766626864906e-01
3.957200164232410757e-05,3.092752435311105566e-04,1.993201056216814190e-03,1.051192051922057724e-02,4.434968542665888164e-02,1.453968589965868863e-01,3.578635910524417540e-01,6.421360665758395481e-01,8.545995016160400359e-01,9.556148782745705894e-01,9.891965071162893697e-01,9.960049812957177950e-01,9.884025279262959041e-01,9.487238906285530016e-01,8.174667472628305287e-01,5.043272190774434893e-01
4.870591056770621260e-05,3.654057373660402584e-04,2.264474016197938217e-03,1.151683343291018576e-02,4.701722685647310301e-02,1.498191012728933291e-01,3.607135610106685375e-01,6.392859657590614919e-01,8.501761281788715596e-01,9.529384328237212598e-01,9.881338806077430981e-01,9.954330115813039281e-01,9.871294241861807706e-01,9.450891397227149104e-01,8.102478354093380908e-01,4.967389796259377710e-01
5.934258910289984593e-05,4.282099412272525295e-04,2.556326141460409616e-03,1.255861790264209063e-02,4.968842263707961421e-02,1.541092959842979004e-01,3.633996986481399238e-01,6.365996575610399777e-01,8.458845335037833424e-01,9.502567042749150428e-01,9.870266757935358681e-01,9.948137396892509088e-01,9.857904146795382072e-01,9.414058672448719634e-01,8.031565202914928703e-01,4.894665760106274299e-01
7.162762694722132179e-05,4.980345280086910867e-04,2.868852169474456898e-03,1.363530889255061551e-02,5.235920515032088662e-02,1.582715676028747243e-01,3.659362689356650544e-01,6.340628679179544092e-01,8.417205482355221147e-01,9.475735729865828461e-01,9.858763441899828228e-01,9.941465353535944294e-01,9.843869277614918367e-01,9.376803733519741835e-01,7.961932829835649539e-01,4.824900014972731688e-01
8.570881633681585370e-05,5.752081902953377684e-04,3.202075084623574180e-03,1.474493966768262651e-02,5.502591537359185353e-02,1.623101179330312949e-01,3.683360016533736569e-01,6.316628565361515069e-01,8.376799214560874951e-01,9.448925034232761311e-01,9.846843510882036243e-01,9.934309326409801466e-01,9.829205034423086351e-01,9.339185338797657554e-01,7.893580223580962674e-01,4.757908565800373357e-01
1.017352635688213914e-04,6.600403071788118765e-04,3.555951032889300562e-03,1.588555529814855011e-02,5.768527344740846663e-02,1.662291752583075488e-01,3.706102771988107336e-01,6.293882309725263857e-01,8.337583715276929430e-01,9.422165744788193464e-01,9.834521644762123094e-01,9.926666218842552514e-01,9.813927742052666048e-01,9.301258153494079695e-01,7.826501482506601493e-01,4.693521982921067814e-01
1.198565181386554202e-04,7.528198767013808204e-04,3.930374329473990992e-03,1.705522411820453721e-02,6.033435009693893097e-02,1.700329537314515527e-01,3.727692882480709291e-01,6.272287848658820719e-01,8.299516267241886514e-01,9.395485089706856474e-01,9.821812457237409921e-01,9.918534410553510039e-01,9.798054476226566445e-01,9.263072917192476385e-01,7.760686618439545104e-01,4.631584051757480780e-01
1.402217286350868075e-04,8.538146972305712869e-04,4.325182481358161996e-03,1.825204734018579314e-02,6.297053916509677551e-02,1.737256212701623892e-01,3.748221805518672234e-01,6.251753570384772640e-01,8.262554573871959684e-01,9.368907020360509597e-01,9.808730418347237912e-01,9.909913667632958001e-01,9.781602906741939663e-01,9.224676623073034820e-01,7.696122249765438017e-01,4.571950561614837594e-01
1.629788331491150300e-04,9.632707796590407904e-04,4.740161160253006725e-03,1.947416701446964479e-02,6.559153143331611369e-02,1.773112744993032008e-01,3.767771756887299262e-01,6.232197086465643965e-01,8.226657010644683465e-01,9.342452482425471771e-01,9.795289790845295164e-01,9.900805050369043681e-01,9.764591156642885572e-01,9.186112704195275036e-01,7.632792198539318784e-01,4.514488218127041819e-01
1.882737906184056554e-04,1.081411971507836422e-03,5.175049073401090903e-03,2.071977251589980640e-02,6.819528984182113285e-02,1.807939195152225009e-01,3.786416782036180484e-01,6.213544159525346000e-01,8.191782818528996479e-01,9.316139672921674997e-01,9.781504578724610210e-01,9.891210820276554738e-01,9.747037676307230836e-01,9.147421223103435750e-01,7.570678004426241170e-01,4.459073665732142810e-01
2.162498582682626761e-04,1.208439773682478281e-03,5.629542690259722176e-03,2.198710572513285291e-02,7.078002617089261539e-02,1.841774574458276137e-01,3.804223692225301434e-01,6.195727766288656735e-01,8.157892249703986298e-01,9.289984282482148803e-01,9.767388486340488063e-01,9.881134347465215795e-01,9.728961131363714765e-01,9.108639061781795832e-01,7.509759366572770212e-01,4.405592608142002709e-01
2.470469191363855520e-04,1.344533330698639232e-03,6.103300792354886435e-03,2.327446506077094496e-02,7.334417920570258931e-02,1.874656739469427458e-01,3.821252883440702797e-01,6.178687277935837052e-01,8.124946674138197045e-01,9.263999722552320737e-01,9.752954886717390970e-01,9.870580019290107199e-01,9.710380303369076094e-01,9.069800109620655970e-01,7.450014523033499092e-01,4.353939016166963327e-01
2.808008625907682855e-04,1.489849575576870141e-03,6.595948821615183789e-03,2.458020850536984936e-02,7.588639437757008221e-02,1.906622319160849177e-01,3.837559053603994963e-01,6.162367742253597180e-01,8.092908654194481688e-01,9.238197337526475872e-01,9.738216797763490362e-01,9.859553151053390696e-01,9.691314002204106659e-01,9.030935447578887221e-01,7.391420576097610384e-01,4.304014413482829537e-01
3.176430197729591433e-04,1.644523511233712647e-03,7.107083009388146660e-03,2.590275575578925710e-02,7.840550485220611210e-02,1.937706668231861107e-01,3.853191831466449280e-01,6.146719254196028048e-01,8.061741993240995052e-01,9.212586602061836327e-01,9.723186865248758526e-01,9.848059899373486914e-01,9.671780989188859534e-01,8.992073527162870450e-01,7.333953770752521528e-01,4.255727232005876437e-01
3.576996550242477380e-04,1.808668611009385052e-03,7.636274274211057693e-03,2.724058961612138563e-02,8.090051401919752527e-02,1.967943841574359976e-01,3.868196328745805435e-01,6.131696403300586073e-01,8.031411763252398472e-01,9.187175303983626806e-01,9.707877351527279819e-01,9.836107178703848986e-01,9.651799909966275459e-01,8.953240343198755058e-01,7.277589732561593472e-01,4.208992229490417514e-01
4.010915135793855207e-04,1.982377321918809762e-03,8.183071881359004970e-03,2.859225673975905949e-02,8.337057932542613070e-02,1.997366585732328059e-01,3.882613625489050313e-01,6.117257787977994354e-01,8.001884315547533877e-01,9.161969713319011444e-01,9.692300129100910322e-01,9.823702581367016462e-01,9.631389236257467124e-01,8.914459599667569067e-01,7.222303670400886944e-01,4.163729962798837780e-01
4.479334251384115310e-04,2.165721655249999451e-03,8.747006861324723229e-03,2.995636781615429109e-02,8.581499738734645055e-02,2.026006343886817829e-01,3.896481197290291854e-01,6.103365588048043078e-01,7.973127278105848204e-01,9.136974738083845082e-01,9.676466678228968776e-01,9.810854301369176245e-01,9.610567215648612160e-01,8.875752868111227434e-01,7.168070548778756601e-01,4.119866311030077055e-01
4.983339623477970465e-04,2.358753850225976754e-03,9.327595187792803166e-03,3.133159728753772549e-02,8.823319031224884090e-02,2.053893271492571726e-01,3.909833291827883306e-01,6.089985188057263077e-01,7.945109542313980588e-01,9.112194067501677708e-01,9.660388087887044062e-01,9.797571062174491585e-01,9.589351828627102892e-01,8.837139738310680892e-01,7.114865233836816794e-01,4.077332043341538315e-01
5.523951527320980319e-04,2.561507097564119304e-03,9.924340718443652037e-03,3.271668267134963254e-02,9.062469315615891141e-02,2.081056260189071694e-01,3.922701261182118815e-01,6.077084844916367246e-01,7.917801241498231279e-01,9.087630303366073248e-01,9.644075059467417388e-01,9.783862048545527434e-01,9.567760752141939440e-01,8.798637961092772297e-01,7.062662616588627484e-01,4.036062426872070175e-01
6.102122422105441066e-04,2.773996310886445420e-03,1.053673790414178142e-02,3.411042355538087406e-02,9.298914244533930396e-02,2.107522968025260790e-01,3.935113855531117144e-01,6.064635394258288681e-01,7.891173723183431132e-01,9.063285080270201410e-01,9.627537912694265065e-01,9.769736842494759488e-01,9.545811329019455727e-01,8.760263583246143959e-01,7.011437716482147309e-01,3.995996870679367485e-01
6.718735080029541789e-04,2.996218935037003265e-03,1.116427427380315730e-02,3.551168032462564267e-02,9.532626568903360131e-02,2.133319854386000747e-01,3.947097483078091384e-01,6.052609990661246275e-01,7.865199516671166347e-01,9.039159175426338955e-01,9.610786593299135427e-01,9.755205363341142855e-01,9.523520542619547946e-01,8.722031074624023717e-01,6.961165767964097029e-01,3.957078602052015448e-01
7.374601184692983940e-04,3.228155781433650773e-03,1.180643270356467392e-02,3.691937267158185154e-02,9.763587181278055027e-02,2.158472218300186984e-01,3.958676440421278198e-01,6.040983877522604351e-01,7.839852297239825463e-01,9.015252608785717658e-01,9.593830682066730731e-01,9.740277811823735421e-01,9.500904996169245997e-01,8.683953447587433594e-01,6.911822292370378706e-01,3.919254371951621518e-01
8.070460372303072272e-04,3.469771881609976395e-03,1.246269347985589498e-02,3.833247793516542795e-02,9.991784244405055304e-02,2.183004239054331108e-01,3.969873117023843268e-01,6.029734182922629193e-01,7.815106848026505126e-01,8.991564734148984606e-01,9.576679404918263527e-01,9.724964618190352628e-01,9.477980896259360355e-01,8.646042369000080940e-01,6.863383157159523851e-01,3.882474186690282325e-01
8.806979687760655004e-04,3.721017351080928293e-03,1.313253616665275084e-02,3.975002930749185065e-02,1.021721239848951829e-01,2.206939018238918138e-01,3.980708176962756140e-01,6.018839738295078678e-01,7.790939020448733876e-01,8.968094321931615598e-01,9.559341643750199902e-01,9.709276394152142053e-01,9.454764040035881223e-01,8.608308265029049888e-01,6.815824624239551488e-01,3.846691063258468879e-01
9.584753426790235857e-04,3.981828256587294571e-03,1.381544128762261098e-02,4.117111394247809086e-02,1.043987204095788296e-01,2.230298622524369556e-01,3.991200720722287154e-01,6.008280917134477539e-01,7.767325693855910984e-01,8.944839634218739732e-01,9.541825947790673057e-01,9.693223888573814229e-01,9.431269805660734695e-01,8.570760419036136391e-01,6.769123388907146710e-01,3.811860805993079193e-01
1.040430333481112473e-03,4.252127480636067915e-03,1.451089183409203474e-02,4.259487099548611017e-02,1.065976867286426433e-01,2.253104126604414670e-01,4.001368429440411156e-01,5.998039491326950801e-01,7.744244734960837873e-01,8.921798492711409123e-01,9.524140545274686342e-01,9.676817946753311084e-01,9.407513145656424269e-01,8.533407062865446813e-01,6.723256610717107673e-01,3.777941802519073078e-01
1.126607913315827219e-03,4.531825578054155500e-03,1.521837460981909952e-02,4.402048961901935953e-02,1.087691230644267648e-01,2.275375655861644475e-01,4.011227693707127284e-01,5.988098503000502948e-01,7.721674957486129864e-01,8.898968340132524801e-01,9.506293355273136569e-01,9.660069473133089391e-01,9.383508582785985430e-01,8.496255461845653167e-01,6.678201937425495283e-01,3.744894837114470798e-01
1.217045934349786493e-03,4.820821620011441801e-03,1.593738142346350778e-02,4.544720693575242387e-02,1.109131692866663216e-01,2.297132428406854221e-01,4.020793728745894469e-01,5.978442150058184135e-01,7.699596082364830174e-01,8.876346295626220684e-01,9.488291999540067190e-01,9.642989397277350605e-01,9.359270208153740445e-01,8.459311993831538645e-01,6.633937522998386571e-01,3.712682919840741835e-01
1.311775238179354762e-03,5.119004021646543848e-03,1.666741013944724598e-02,4.687430600687744753e-02,1.130300001603175702e-01,2.318392796223720520e-01,4.030080677577322357e-01,5.969055683789550315e-01,7.677988698755923158e-01,8.853929204650217155e-01,9.470143814267919513e-01,9.625588642944841178e-01,9.334811681243608827e-01,8.422582222610618397e-01,6.590442040546427016e-01,3.681271129951589893e-01
1.410819789391829036e-03,5.426251350046241984e-03,1.740796559761004225e-02,4.830111381084918609e-02,1.151198209612164791e-01,2.339174285216155669e-01,4.039101703562961165e-01,5.959925317157003244e-01,7.656834226070852178e-01,8.831713683826999395e-01,9.451855861662379343e-01,9.607878100084732420e-01,9.310146231640387127e-01,8.386070965997634019e-01,6.547694690931045169e-01,3.650626472245320220e-01
1.514196830593241092e-03,5.742433109889676264e-03,1.815856041170769986e-02,4.972699924506380348e-02,1.171828635184906375e-01,2.359493634009617868e-01,4.047869073552324282e-01,5.951038142528246588e-01,7.636114877154402958e-01,8.809696161186943986e-01,9.433434941267077045e-01,9.589868599583192266e-01,9.285286662205582964e-01,8.349782358933601767e-01,6.505675207688801365e-01,3.620717745161539658e-01
1.621917056312270882e-03,6.067410504573558794e-03,1.891871565639444835e-02,5.115137116078020962e-02,1.192193826458136097e-01,2.379366831401715232e-01,4.056394232704528258e-01,5.942382057777904070e-01,7.615813622720342124e-01,8.787872912205073606e-01,9.414887600984263027e-01,9.571570890590107572e-01,9.260245353503235854e-01,8.313719911897560211e-01,6.464363858834000220e-01,3.591515419543784837e-01
1.733984803308727526e-03,6.401037171087840122e-03,1.968796145188774979e-02,5.257367643965211307e-02,1.212296529265936978e-01,2.398809152393213406e-01,4.064687871923982065e-01,5.933945699813307773e-01,7.595914157107425124e-01,8.766240092003070306e-01,9.396220147751073171e-01,9.552995620258674103e-01,9.235034269292884401e-01,8.277886564928796931e-01,6.423741446024663349e-01,3.562991527097520428e-01
1.850398254942557360e-03,6.743159887315636203e-03,2.046583745504717070e-02,5.399339811855445592e-02,1.232139658210191363e-01,2.417835192759467955e-01,4.072759988734733216e-01,5.925718384694383944e-01,7.576400865393430051e-01,8.744793764059700658e-01,9.377438657842260827e-01,9.534153315735015566e-01,9.209664962926505938e-01,8.242284737545702011e-01,6.383789301511750836e-01,3.535119557669237911e-01
1.971149657392774930e-03,7.093619250790013549e-03,2.125189326511851134e-02,5.541005356793067549e-02,1.251726270655343920e-01,2.436458902145465510e-01,4.080619942318113313e-01,5.917690053617690182e-01,7.557258791882549565e-01,8.723529925745865388e-01,9.358548986779794410e-01,9.515054368240282168e-01,9.184148584504111534e-01,8.206916374834879457e-01,6.344489283234828747e-01,3.507874364558454805e-01
2.096225545652792219e-03,7.452250328256775601e-03,2.204568875190842867e-02,5.682319272763194928e-02,1.271059543377987822e-01,2.454693615686074915e-01,4.088276503351140900e-01,5.909851224121941415e-01,7.538473609963852740e-01,8.702444530975267378e-01,9.339556778837524442e-01,9.495709019093626635e-01,9.158495888658827466e-01,8.171782989971045907e-01,6.305823768378169270e-01,3.481232077151394932e-01
2.225606977367385140e-03,7.818883275669957778e-03,2.284679431367016289e-02,5.823239640314301080e-02,1.290142751624820672e-01,2.472552084167593534e-01,4.095737899207107513e-01,5.902192945948614433e-01,7.520031593324729702e-01,8.681533510237977591e-01,9.320467476135636531e-01,9.476127347530904910e-01,9.132717242856865925e-01,8.136885703414943327e-01,6.267775645658399952e-01,3.455170020234046846e-01
2.359269772715302978e-03,8.193343928488557373e-03,2.365479107150311386e-02,5.963727462417000441e-02,1.308979250353861645e-01,2.490046502757889413e-01,4.103011855013359299e-01,5.894706761057801891e-01,7.501919588492659274e-01,8.660792788262168251e-01,9.301286327324836956e-01,9.456319260180713338e-01,9.106822636110929459e-01,8.102225279023035354e-01,6.230328306577664899e-01,3.429666639404049810e-01
2.497184758678873146e-03,8.575454362352165349e-03,2.446927100660221607e-02,6.103746506678582595e-02,1.327572457453565780e-01,2.507188538340993089e-01,4.110105631003243554e-01,5.887384667357787871e-01,7.484124988670621814e-01,8.640218299528713564e-01,9.282018395864488625e-01,9.436294482066334144e-01,9.080821688017440829e-01,8.067802157289496456e-01,6.193465635843901085e-01,3.404701432056224109e-01
2.639318016176702211e-03,8.965033424392658892e-03,2.528983704624062148e-02,6.243263153966960993e-02,1.345925838752662917e-01,2.523989355498335585e-01,4.117026056548390711e-01,5.880219085757781849e-01,7.466635708825672957e-01,8.619806001844323440e-01,9.262668567902272443e-01,9.416062549009182048e-01,9.054723658038649203e-01,8.033616485927913553e-01,6.157172001131743233e-01,3.380254883466245475e-01
2.785631128666740241e-03,9.361897235591713773e-03,2.611610310393367232e-02,6.382246253442525052e-02,1.364042894650300264e-01,2.540459641183376860e-01,4.123779561213034572e-01,5.873202830198025470e-01,7.449440161986018438e-01,8.599551888161253155e-01,9.243241559765565940e-01,9.395632801316428084e-01,9.028537454960194886e-01,7.999668147987428757e-01,6.121432242333159079e-01,3.356308407541613303e-01
2.936081430953810072e-03,9.765859664722355282e-03,2.694769407881539292e-02,6.520666983950475226e-02,1.381927148211441192e-01,2.556609628139456247e-01,4.130372203133071962e-01,5.866329080350677350e-01,7.432527236699247863e-01,8.579451996815332659e-01,9.223741925076744952e-01,9.375014378642395618e-01,9.002271646463324561e-01,7.965956787685759544e-01,6.086231660425700518e-01,3.332844291849162977e-01
3.090622257057527075e-03,1.017673277451943380e-02,2.778424581886180383e-02,6.658498721688425881e-02,1.399582134586571380e-01,2.572449117112610151e-01,4.136809694988342057e-01,5.859591356719385802e-01,7.415886275602781019e-01,8.559502420339020201e-01,9.204174061506070759e-01,9.354216215920186928e-01,8.975934468758630658e-01,7.932481834129689879e-01,6.051556006067848603e-01,3.309845646564472110e-01
3.249203186112977013e-03,1.059432724081131941e-02,2.862540505221936732e-02,6.795716914033271550e-02,1.417011391627670258e-01,2.587987497912039303e-01,4.143097427806559652e-01,5.852983497895762888e-01,7.399507055056879778e-01,8.539699312992359292e-01,9.184542217176846490e-01,9.333247040266648975e-01,8.949533836235049611e-01,7.899242523082338208e-01,6.017391468014934297e-01,3.287296357021016746e-01
